instance,best_cost,optimum,iter,iter_last_increase,temperature,alpha
./data/wuf75-325/wuf75-325-Q/wuf75-039.mwcnf,2521,2521,13934,13934,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-04.mwcnf,1019,1019,254,254,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-040.mwcnf,1170,1170,166,166,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-041.mwcnf,820,820,207,207,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-042.mwcnf,6361,6361,230572,230572,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-043.mwcnf,6191,6191,115869,115869,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-044.mwcnf,1207,1207,2452,2452,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-045.mwcnf,1995,6046,575443,3313,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-046.mwcnf,624,624,186,186,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-047.mwcnf,4972,5819,575463,144003,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-048.mwcnf,4468,4468,115848,115848,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-049.mwcnf,6505,6505,1038,1038,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-05.mwcnf,1950,1950,334,334,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-050.mwcnf,4334,4411,575446,12146,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-051.mwcnf,1017,1017,463,463,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-052.mwcnf,2775,2775,1936,1936,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-053.mwcnf,4542,4542,118103,118103,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-054.mwcnf,4003,6493,575410,610,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-055.mwcnf,0,1080,0,0,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-056.mwcnf,4392,4392,115822,115822,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-057.mwcnf,1700,1700,1020,1020,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-058.mwcnf,5319,8334,575409,9,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-059.mwcnf,7567,7567,115186,115186,10000,0.999
